clip_id,split,label,q_skel,q_int,q_obj,q_po,valid_ratio
N_522_0_0_1_0_nonfight_1,train,0,1.0,0.125,1.0,1.0,1.0
N_522_0_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_522_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_523_0_0_1_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
N_523_0_0_1_0_nonfight_1,test,0,1.0,0.0,1.0,1.0,1.0
N_523_0_0_1_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
N_523_0_0_1_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
N_524_0_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_524_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_524_0_0_1_0_nonfight_2,train,0,1.0,0.125,1.0,1.0,1.0
N_524_0_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_525_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_525_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_525_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_525_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_526_0_0_1_0_nonfight_0,train,0,0.0,0.0,0.0,0.0,0.0
N_526_0_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_526_0_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_526_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_527_0_0_1_0_nonfight_0,test,0,1.0,0.0,1.0,1.0,1.0
N_527_0_0_1_0_nonfight_1,test,0,0.0,0.0,1.0,0.0,0.0
N_527_0_0_1_0_nonfight_2,test,0,0.0,0.0,1.0,0.0,0.0
N_527_0_0_1_0_nonfight_3,test,0,0.0,0.0,1.0,0.0,0.0
N_528_0_0_1_0_nonfight_0,test,0,0.0,0.0,1.0,0.0,0.0
N_528_0_0_1_0_nonfight_1,test,0,0.0,0.0,0.0,0.0,0.0
N_528_0_0_1_0_nonfight_2,test,0,0.0,0.0,0.0,0.0,0.0
N_528_0_0_1_0_nonfight_3,test,0,1.0,0.0,1.0,1.0,1.0
N_529_0_1_1_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
N_529_0_1_1_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
N_529_0_1_1_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
N_529_0_1_1_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
N_52_1_1_1_0_nonfight_0,test,0,0.0,0.0,1.0,0.0,0.0
N_52_1_1_1_0_nonfight_1,test,0,0.0,0.0,1.0,0.0,0.0
N_52_1_1_1_0_nonfight_2,test,0,0.0,0.0,1.0,0.0,0.0
N_52_1_1_1_0_nonfight_3,test,0,0.0,0.0,1.0,0.0,0.0
N_530_0_1_1_0_nonfight_0,train,0,1.0,0.03125,1.0,1.0,1.0
N_530_0_1_1_0_nonfight_1,train,0,0.59375,0.0,0.96875,0.65625,0.65625
N_530_0_1_1_0_nonfight_2,train,0,0.0,0.0,0.71875,0.0,0.0
N_530_0_1_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_531_0_1_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_531_0_1_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_531_0_1_1_0_nonfight_2,val,0,1.0,0.9375,1.0,1.0,1.0
N_531_0_1_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_532_0_1_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_532_0_1_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_532_0_1_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_532_0_1_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_533_0_1_1_0_nonfight_0,val,0,1.0,0.1875,1.0,1.0,1.0
N_533_0_1_1_0_nonfight_1,val,0,0.71875,0.25,0.78125,0.65625,0.71875
N_533_0_1_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_533_0_1_1_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
N_534_0_1_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_534_0_1_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_534_0_1_1_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
N_534_0_1_1_0_nonfight_3,val,0,0.0,0.0,0.0,0.0,0.0
N_535_0_1_1_0_nonfight_0,train,0,1.0,0.875,1.0,1.0,1.0
N_535_0_1_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_535_0_1_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_535_0_1_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_536_0_1_1_0_nonfight_0,train,0,1.0,0.21875,0.90625,0.90625,1.0
N_536_0_1_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_536_0_1_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_536_0_1_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_537_0_1_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_537_0_1_1_0_nonfight_1,train,0,1.0,0.34375,1.0,1.0,1.0
N_537_0_1_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_537_0_1_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_538_1_0_1_1_nonfight_0,train,0,0.65625,0.09375,1.0,0.65625,0.65625
N_538_1_0_1_1_nonfight_1,train,0,0.96875,0.0,1.0,0.96875,0.96875
N_538_1_0_1_1_nonfight_2,train,0,0.34375,0.0,1.0,0.34375,0.34375
N_538_1_0_1_1_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_539_1_0_1_1_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_539_1_0_1_1_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_539_1_0_1_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_539_1_0_1_1_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_53_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_53_0_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_53_0_0_1_0_nonfight_2,train,0,0.90625,0.125,1.0,0.90625,0.90625
N_53_0_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_540_1_0_1_1_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_540_1_0_1_1_nonfight_1,train,0,0.4375,0.0,1.0,0.4375,0.4375
N_540_1_0_1_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_540_1_0_1_1_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_541_1_0_1_1_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_541_1_0_1_1_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_541_1_0_1_1_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_541_1_0_1_1_nonfight_3,train,0,0.96875,0.3125,1.0,0.96875,0.96875
N_542_1_0_1_1_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_542_1_0_1_1_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_542_1_0_1_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_542_1_0_1_1_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_543_1_0_1_1_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_543_1_0_1_1_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_543_1_0_1_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_543_1_0_1_1_nonfight_3,train,0,0.0,0.0,0.0,0.0,0.0
N_544_1_0_1_1_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_544_1_0_1_1_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_544_1_0_1_1_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_544_1_0_1_1_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_545_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_545_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_545_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_545_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_546_1_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_546_1_0_1_0_nonfight_1,train,0,0.5,0.0,1.0,0.5,0.5
N_546_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_546_1_0_1_0_nonfight_3,train,0,0.03125,0.0,1.0,0.03125,0.03125
N_547_1_0_1_0_nonfight_0,train,0,0.0625,0.0,1.0,0.0625,0.0625
N_547_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_547_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_547_1_0_1_0_nonfight_3,train,0,0.40625,0.0,1.0,0.40625,0.40625
N_548_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.03125,0.03125
N_548_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_548_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_548_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_549_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_549_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_549_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_549_1_0_1_0_nonfight_3,train,0,1.0,0.78125,1.0,1.0,1.0
N_54_0_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_54_0_0_1_0_nonfight_1,train,0,1.0,0.15625,1.0,1.0,1.0
N_54_0_0_1_0_nonfight_2,train,0,1.0,0.78125,1.0,1.0,1.0
N_54_0_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_550_1_0_1_0_nonfight_0,train,0,0.28125,0.03125,1.0,0.28125,0.28125
N_550_1_0_1_0_nonfight_1,train,0,0.34375,0.09375,1.0,0.34375,0.34375
N_550_1_0_1_0_nonfight_2,train,0,0.34375,0.03125,1.0,0.34375,0.34375
N_550_1_0_1_0_nonfight_3,train,0,0.3125,0.03125,1.0,0.3125,0.3125
N_551_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_551_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_551_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_551_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_552_1_0_1_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
N_552_1_0_1_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
N_552_1_0_1_0_nonfight_2,val,0,1.0,0.0,1.0,1.0,1.0
N_552_1_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_553_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_553_1_0_1_0_nonfight_1,train,0,0.5,0.0,1.0,0.5,0.5
N_553_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_553_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_554_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_554_1_0_1_0_nonfight_1,train,0,0.09375,0.0,1.0,0.15625,0.15625
N_554_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_554_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_555_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_555_1_0_1_0_nonfight_1,val,0,0.0,0.0,1.0,0.0,0.0
N_555_1_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_555_1_0_1_0_nonfight_3,val,0,0.90625,0.0,1.0,0.90625,0.90625
N_556_1_0_1_0_nonfight_0,train,0,0.0,0.0,0.53125,0.0,0.0
N_556_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_556_1_0_1_0_nonfight_2,train,0,0.125,0.0,1.0,0.125,0.125
N_556_1_0_1_0_nonfight_3,train,0,0.71875,0.125,1.0,0.71875,0.71875
N_557_1_0_1_0_nonfight_0,train,0,0.5,0.0,1.0,0.5,0.5
N_557_1_0_1_0_nonfight_1,train,0,0.9375,0.0,1.0,0.9375,0.9375
N_557_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_557_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_558_1_0_1_0_nonfight_0,train,0,0.03125,0.0,0.96875,0.0,0.03125
N_558_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_558_1_0_1_0_nonfight_2,train,0,0.0,0.0,0.0,0.0,0.0
N_558_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_559_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_559_1_0_1_0_nonfight_1,val,0,0.0,0.0,1.0,0.0,0.0
N_559_1_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_559_1_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_55_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_55_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_55_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_55_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_560_1_0_1_0_nonfight_0,train,0,0.0,0.0,0.0,0.0,0.0
N_560_1_0_1_0_nonfight_1,train,0,0.375,0.0,1.0,0.375,0.375
N_560_1_0_1_0_nonfight_2,train,0,0.0,0.0,0.0,0.0,0.0
N_560_1_0_1_0_nonfight_3,train,0,1.0,0.84375,1.0,1.0,1.0
N_561_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_561_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_561_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_561_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_562_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_562_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_562_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_562_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_563_1_0_1_0_nonfight_0,train,0,1.0,0.3125,1.0,1.0,1.0
N_563_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_563_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_563_1_0_1_0_nonfight_3,train,0,1.0,0.3125,1.0,1.0,1.0
N_564_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_564_1_0_1_0_nonfight_1,val,0,0.0,0.0,1.0,0.0,0.0
N_564_1_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_564_1_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_565_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.03125,0.03125
N_565_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_565_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_565_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_566_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_566_1_0_1_0_nonfight_1,train,0,1.0,0.15625,1.0,1.0,1.0
N_566_1_0_1_0_nonfight_2,train,0,0.34375,0.0,1.0,0.34375,0.34375
N_566_1_0_1_0_nonfight_3,train,0,0.8125,0.0,1.0,0.8125,0.8125
N_567_1_0_1_0_nonfight_0,train,0,0.0,0.0,0.9375,0.0,0.0
N_567_1_0_1_0_nonfight_1,train,0,0.09375,0.0,1.0,0.15625,0.15625
N_567_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_567_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_568_1_0_1_0_nonfight_0,train,0,1.0,0.53125,1.0,1.0,1.0
N_568_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_568_1_0_1_0_nonfight_2,train,0,0.53125,0.0,1.0,0.53125,0.53125
N_568_1_0_1_0_nonfight_3,train,0,0.25,0.0,1.0,0.25,0.25
N_569_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_569_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_569_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_569_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.4375,0.4375
N_56_0_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_56_0_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_56_0_0_1_0_nonfight_2,train,0,1.0,1.0,0.78125,0.78125,1.0
N_56_0_0_1_0_nonfight_3,train,0,1.0,0.96875,0.625,0.625,1.0
N_570_1_0_1_0_nonfight_0,train,0,0.0,0.0,0.0,0.0,0.0
N_570_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_570_1_0_1_0_nonfight_2,train,0,0.0,0.0,0.875,0.0,0.0
N_570_1_0_1_0_nonfight_3,train,0,0.0,0.0,0.75,0.0,0.0
N_571_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_571_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_571_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_571_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_572_1_0_1_0_nonfight_0,train,0,1.0,0.21875,1.0,1.0,1.0
N_572_1_0_1_0_nonfight_1,train,0,0.59375,0.0,1.0,0.59375,0.59375
N_572_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_572_1_0_1_0_nonfight_3,train,0,0.90625,0.0,1.0,0.90625,0.90625
N_573_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_573_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_573_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_573_1_0_1_0_nonfight_3,train,0,0.875,0.0,1.0,0.875,0.875
N_574_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_574_1_0_1_0_nonfight_1,val,0,0.0,0.0,1.0,0.0,0.0
N_574_1_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_574_1_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_575_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_575_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_575_1_0_1_0_nonfight_2,train,0,0.5,0.0,1.0,0.5,0.5
N_575_1_0_1_0_nonfight_3,train,0,0.125,0.0,1.0,0.125,0.125
N_576_1_0_1_0_nonfight_0,train,0,0.0,0.0,0.03125,0.0,0.0
N_576_1_0_1_0_nonfight_1,train,0,0.21875,0.0,0.21875,0.0,0.21875
N_576_1_0_1_0_nonfight_2,train,0,0.0,0.0,0.28125,0.0,0.0
N_576_1_0_1_0_nonfight_3,train,0,0.0625,0.0,0.0,0.0,0.0625
N_577_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_577_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_577_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_577_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_578_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_578_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_578_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_578_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_579_1_0_1_0_nonfight_0,train,0,1.0,0.0,1.0,1.0,1.0
N_579_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_579_1_0_1_0_nonfight_2,train,0,0.375,0.0,1.0,0.375,0.375
N_579_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_57_1_0_1_0_nonfight_0,train,0,0.8125,0.0,1.0,0.8125,0.8125
N_57_1_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_57_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_57_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_580_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_580_1_0_1_0_nonfight_1,val,0,0.0,0.0,1.0,0.0,0.0
N_580_1_0_1_0_nonfight_2,val,0,0.03125,0.0,1.0,0.03125,0.03125
N_580_1_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_581_1_0_1_0_nonfight_0,train,0,1.0,0.375,1.0,1.0,1.0
N_581_1_0_1_0_nonfight_1,train,0,0.71875,0.0,1.0,0.71875,0.71875
N_581_1_0_1_0_nonfight_2,train,0,0.4375,0.0625,1.0,0.4375,0.4375
N_581_1_0_1_0_nonfight_3,train,0,0.125,0.0,1.0,0.125,0.125
N_582_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_582_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_582_1_0_1_0_nonfight_2,train,0,0.15625,0.0,1.0,0.15625,0.15625
N_582_1_0_1_0_nonfight_3,train,0,0.28125,0.03125,1.0,0.28125,0.28125
N_583_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_583_1_0_1_0_nonfight_1,train,0,1.0,0.46875,1.0,1.0,1.0
N_583_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_583_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_584_1_0_1_0_nonfight_0,val,0,0.0,0.0,1.0,0.0,0.0
N_584_1_0_1_0_nonfight_1,val,0,0.0,0.0,1.0,0.0,0.0
N_584_1_0_1_0_nonfight_2,val,0,0.0,0.0,1.0,0.0,0.0
N_584_1_0_1_0_nonfight_3,val,0,0.0,0.0,1.0,0.0,0.0
N_585_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_585_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_585_1_0_1_0_nonfight_2,train,0,1.0,0.40625,1.0,1.0,1.0
N_585_1_0_1_0_nonfight_3,train,0,0.65625,0.1875,1.0,0.65625,0.65625
N_586_1_0_1_0_nonfight_0,test,0,0.0,0.0,1.0,0.0,0.0
N_586_1_0_1_0_nonfight_1,test,0,0.875,0.0,1.0,0.875,0.875
N_586_1_0_1_0_nonfight_2,test,0,0.59375,0.0,1.0,0.59375,0.59375
N_586_1_0_1_0_nonfight_3,test,0,0.0,0.0,1.0,0.0,0.0
N_587_1_0_1_0_nonfight_0,train,0,0.84375,0.375,1.0,1.0,1.0
N_587_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_587_1_0_1_0_nonfight_2,train,0,1.0,0.0,1.0,1.0,1.0
N_587_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_588_1_0_1_0_nonfight_0,val,0,0.9375,0.0625,1.0,0.9375,0.9375
N_588_1_0_1_0_nonfight_1,val,0,1.0,0.84375,1.0,1.0,1.0
N_588_1_0_1_0_nonfight_2,val,0,1.0,0.84375,1.0,1.0,1.0
N_588_1_0_1_0_nonfight_3,val,0,0.15625,0.0,1.0,0.15625,0.15625
N_589_1_0_1_0_nonfight_0,train,0,0.375,0.0,1.0,0.375,0.375
N_589_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_589_1_0_1_0_nonfight_2,train,0,0.78125,0.0,1.0,0.78125,0.78125
N_589_1_0_1_0_nonfight_3,train,0,0.65625,0.0,1.0,0.65625,0.65625
N_58_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_58_1_0_1_0_nonfight_1,train,0,1.0,0.03125,1.0,1.0,1.0
N_58_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_58_1_0_1_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
N_590_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_590_1_0_1_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
N_590_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_590_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_591_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_591_1_0_1_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
N_591_1_0_1_0_nonfight_2,train,0,1.0,0.0625,1.0,1.0,1.0
N_591_1_0_1_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
N_592_1_0_1_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
N_592_1_0_1_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
N_592_1_0_1_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
N_592_1_0_1_0_nonfight_3,train,0,1.0,0.875,1.0,1.0,1.0
N_593_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_593_1_0_1_0_nonfight_1,train,0,0.125,0.0,1.0,0.125,0.125
N_593_1_0_1_0_nonfight_2,train,0,0.0,0.0,0.5625,0.0,0.0
N_593_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_594_1_0_1_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
N_594_1_0_1_0_nonfight_1,train,0,1.0,0.6875,1.0,1.0,1.0
N_594_1_0_1_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
N_594_1_0_1_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
N_595_1_0_1_0_nonfight_0,train,0,0.5625,0.0,1.0,0.5625,0.5625
